Feature_1,Feature_2,p_fdr
Fix_a_d_EY,pctSamplesOffscreenL,0.8508193501215714
Fix_a_d_EY,pctSamplesOffscreenR,0.8710153692064719
Fix_a_d_EY,ARI_6_P,0.09076087949710705
Fix_a_d_EY,SCARED_P,0.025151522372475588
Fix_a_d_MO,Fix_a_a_BG,0.4971205088284626
Fix_a_d_MO,Fix_a_a_EY,0.7124743617909792
Fix_a_d_MO,Fix_a_a_MO,5.2312480114968766e-18
Fix_a_d_MO,Fix_c_d_BG,0.29432131354297336
Fix_a_d_MO,Fix_c_d_EY,0.7218602519260624
Fix_a_d_MO,Fix_c_d_MO,9.342109066503836e-19
Fix_a_d_MO,Fix_c_a_BG,0.26405926945295005
Fix_a_d_MO,Fix_c_a_EY,0.8429704816307083
Fix_a_d_MO,Fix_c_a_MO,7.432362353469811e-16
Fix_a_d_MO,Dwell_a_d_BG,0.36045318945846266
Fix_a_d_MO,Dwell_a_d_EY,0.8038114418355693
Fix_a_d_MO,Dwell_a_d_MO,3.813027804891095e-26
Fix_a_d_MO,Dwell_a_a_BG,0.2939016717607265
Fix_a_d_MO,Dwell_a_a_EY,0.8087066753116503
Fix_a_d_MO,Dwell_a_a_MO,8.679488801089628e-14
Fix_a_d_MO,Dwell_c_d_BG,0.2160712804489574
Fix_a_d_MO,Dwell_c_d_EY,0.1901295904928589
Fix_a_d_MO,Dwell_c_d_MO,1.7705833905042847e-16
Fix_a_d_MO,Dwell_c_a_BG,0.18300946048025607
Fix_a_d_MO,Dwell_c_a_EY,0.41370855926735295
Fix_a_d_MO,Dwell_c_a_MO,3.2347666319862333e-10
Fix_a_d_MO,pctFirstFixa_aEY,0.6150989957710473
Fix_a_d_MO,pctFirstFixa_aMO,2.449888906016548e-07
Fix_a_d_MO,pctFirstFixa_aBG,0.49349403908178924
Fix_a_d_MO,pctFirstFixc_aEY,0.7012322880539191
Fix_a_d_MO,pctFirstFixc_aMO,1.965010794001272e-09
Fix_a_d_MO,pctFirstFixc_aBG,0.18589601545717566
Fix_a_d_MO,pctFirstFixa_dEY,0.7565001374339084
Fix_a_d_MO,pctFirstFixa_dMO,9.996074778401052e-14
Fix_a_d_MO,pctFirstFixa_dBG,0.6902709389691392
Fix_a_d_MO,pctFirstFixc_dEY,0.13761564030576995
Fix_a_d_MO,pctFirstFixc_dMO,1.8648090922195474e-07
Fix_a_d_MO,pctFirstFixc_dBG,0.3228738528246621
Fix_a_d_MO,meanRT-a_a,0.04526507288367134
Fix_a_d_MO,meanRT-c_a,0.16328067893796072
Fix_a_d_MO,meanRT-a_d,0.04598163401439282
Fix_a_d_MO,meanRT-c_d,0.10977366726400078
Fix_a_d_MO,msTotal.a_a,0.05265301941747006
Fix_a_d_MO,msTotal.a_c,0.8495626889824766
Fix_a_d_MO,msTotal.d_a,0.8508193501215714
Fix_a_d_MO,msTotal.d_c,0.37642941286194603
Fix_a_d_MO,pctOffscreen.a_a,0.45517658060166033
Fix_a_d_MO,pctOffscreen.a_c,0.4568220545107212
Fix_a_d_MO,pctOffscreen.d_a,0.6122453805707481
Fix_a_d_MO,pctOffscreen.d_c,0.21726644228049038
Fix_a_d_MO,pctOnBackground.a_a,0.8878309809622983
Fix_a_d_MO,pctOnBackground.a_c,0.808401787839162
Fix_a_d_MO,pctOnBackground.d_a,0.7761704199818408
Fix_a_d_MO,pctOnBackground.d_c,0.9057561787383331
Fix_a_d_MO,pctSamplesOffscreenL,0.34307372560799343
Fix_a_d_MO,pctSamplesOffscreenR,0.30754614457180546
Fix_a_d_MO,ARI_6_P,0.768068176430334
Fix_a_d_MO,SCARED_P,0.6318594865311803
Fix_a_a_BG,Fix_a_a_EY,0.0009551423449212223
Fix_a_a_BG,Fix_a_a_MO,0.3443607726228431
Fix_a_a_BG,Fix_c_d_BG,3.0246301494260887e-17
Fix_a_a_BG,Fix_c_d_EY,0.012626178393467517
Fix_a_a_BG,Fix_c_d_MO,0.597696780768719
Fix_a_a_BG,Fix_c_a_BG,8.194346903533027e-14
Fix_a_a_BG,Fix_c_a_EY,0.0029962408857818206
Fix_a_a_BG,Fix_c_a_MO,0.4151174207819009
Fix_a_a_BG,Dwell_a_d_BG,1.5430684504001092e-21
Fix_a_a_BG,Dwell_a_d_EY,2.033917888234368e-05
Fix_a_a_BG,Dwell_a_d_MO,0.5652965312532139
Fix_a_a_BG,Dwell_a_a_BG,9.255400385992553e-24
Fix_a_a_BG,Dwell_a_a_EY,7.347120916079939e-06
Fix_a_a_BG,Dwell_a_a_MO,0.35150733322081035
Fix_a_a_BG,Dwell_c_d_BG,2.1480317359723009e-19
Fix_a_a_BG,Dwell_c_d_EY,0.00031263096781635846
Fix_a_a_BG,Dwell_c_d_MO,0.580573547073304
Fix_a_a_BG,Dwell_c_a_BG,2.461849186908396e-19
Fix_a_a_BG,Dwell_c_a_EY,0.0002048731229392517
Fix_a_a_BG,Dwell_c_a_MO,0.5751145041923207
Fix_a_a_BG,pctFirstFixa_aEY,0.0008504671398622711
Fix_a_a_BG,pctFirstFixa_aMO,0.3584100503330972
Fix_a_a_BG,pctFirstFixa_aBG,4.5413276980916427e-13
Fix_a_a_BG,pctFirstFixc_aEY,0.013557959392391827
Fix_a_a_BG,pctFirstFixc_aMO,0.4874240584217745
Fix_a_a_BG,pctFirstFixc_aBG,1.3776289763357926e-10
Fix_a_a_BG,pctFirstFixa_dEY,0.0009096247712202139
Fix_a_a_BG,pctFirstFixa_dMO,0.4486801805453868
Fix_a_a_BG,pctFirstFixa_dBG,2.2416954120462812e-14
Fix_a_a_BG,pctFirstFixc_dEY,0.009980136408320593
Fix_a_a_BG,pctFirstFixc_dMO,0.5454366616591911
Fix_a_a_BG,pctFirstFixc_dBG,1.867901390894111e-15
Fix_a_a_BG,meanRT-a_a,0.8946531030913836
Fix_a_a_BG,meanRT-c_a,0.8491876005941895
Fix_a_a_BG,meanRT-a_d,0.6780018635881918
Fix_a_a_BG,meanRT-c_d,0.6598411441404376
Fix_a_a_BG,msTotal.a_a,0.05272288024753861
Fix_a_a_BG,msTotal.a_c,0.3179020346294352
Fix_a_a_BG,msTotal.d_a,0.9609793686010674
Fix_a_a_BG,msTotal.d_c,0.5863481784789556
Fix_a_a_BG,pctOffscreen.a_a,0.8164641011431211
Fix_a_a_BG,pctOffscreen.a_c,0.9352977032539065
Fix_a_a_BG,pctOffscreen.d_a,0.9352977032539065
Fix_a_a_BG,pctOffscreen.d_c,0.9219835765774552
Fix_a_a_BG,pctOnBackground.a_a,1.5919281245877387e-07
Fix_a_a_BG,pctOnBackground.a_c,2.0464405327233213e-06
Fix_a_a_BG,pctOnBackground.d_a,6.223776161802743e-06
Fix_a_a_BG,pctOnBackground.d_c,2.964041999101775e-05
Fix_a_a_BG,pctSamplesOffscreenL,0.8677866908465965
Fix_a_a_BG,pctSamplesOffscreenR,0.8042011554888201
Fix_a_a_BG,ARI_6_P,0.041210153192749024
Fix_a_a_BG,SCARED_P,0.0799910081034941
Fix_a_a_EY,Fix_a_a_MO,0.4999656402966589
Fix_a_a_EY,Fix_c_d_BG,0.0014601412601338121
Fix_a_a_EY,Fix_c_d_EY,1.3371518023208682e-18
Fix_a_a_EY,Fix_c_d_MO,0.8599582666115368
Fix_a_a_EY,Fix_c_a_BG,0.004484029389648167
Fix_a_a_EY,Fix_c_a_EY,5.353258120131297e-19
Fix_a_a_EY,Fix_c_a_MO,0.8508193501215714
Fix_a_a_EY,Dwell_a_d_BG,9.118273670375439e-05
Fix_a_a_EY,Dwell_a_d_EY,4.493817381366744e-15
Fix_a_a_EY,Dwell_a_d_MO,0.7568034036102472
Fix_a_a_EY,Dwell_a_a_BG,0.0002434888514034886
Fix_a_a_EY,Dwell_a_a_EY,1.6845081359040262e-17
Fix_a_a_EY,Dwell_a_a_MO,0.9836001042804521
Fix_a_a_EY,Dwell_c_d_BG,0.00014958205180421263
Fix_a_a_EY,Dwell_c_d_EY,1.5547491729557296e-11
Fix_a_a_EY,Dwell_c_d_MO,0.7396425899003947
Fix_a_a_EY,Dwell_c_a_BG,0.0005644524016770681
Fix_a_a_EY,Dwell_c_a_EY,2.2914679094265543e-13
Fix_a_a_EY,Dwell_c_a_MO,0.35893435694334763
Fix_a_a_EY,pctFirstFixa_aEY,1.9490823784958525e-10
Fix_a_a_EY,pctFirstFixa_aMO,0.40521502396275266
Fix_a_a_EY,pctFirstFixa_aBG,0.0004947442938741588
Fix_a_a_EY,pctFirstFixc_aEY,1.9100288414723e-07
Fix_a_a_EY,pctFirstFixc_aMO,0.9659060921733926
Fix_a_a_EY,pctFirstFixc_aBG,4.944867271630579e-05
Fix_a_a_EY,pctFirstFixa_dEY,2.170804101062055e-12
Fix_a_a_EY,pctFirstFixa_dMO,0.4341425247960081
Fix_a_a_EY,pctFirstFixa_dBG,0.0009551423449212223
Fix_a_a_EY,pctFirstFixc_dEY,8.681607053620854e-07
Fix_a_a_EY,pctFirstFixc_dMO,0.31015939301889006
Fix_a_a_EY,pctFirstFixc_dBG,0.000968960271954259
Fix_a_a_EY,meanRT-a_a,0.0008765869066860079
Fix_a_a_EY,meanRT-c_a,0.0031258870273770667
Fix_a_a_EY,meanRT-a_d,0.0014621593289911809
Fix_a_a_EY,meanRT-c_d,0.001429058405509001
Fix_a_a_EY,msTotal.a_a,0.0012753885603343916
Fix_a_a_EY,msTotal.a_c,0.05307788023960481
Fix_a_a_EY,msTotal.d_a,0.5683036576261028
Fix_a_a_EY,msTotal.d_c,0.8364156600787434
Fix_a_a_EY,pctOffscreen.a_a,0.7270397450393417
Fix_a_a_EY,pctOffscreen.a_c,0.9598443848842062
Fix_a_a_EY,pctOffscreen.d_a,0.8993493496111417
Fix_a_a_EY,pctOffscreen.d_c,0.8278972403153837
Fix_a_a_EY,pctOnBackground.a_a,0.007776670696501735
Fix_a_a_EY,pctOnBackground.a_c,0.021759112683993883
Fix_a_a_EY,pctOnBackground.d_a,0.026235008597152245
Fix_a_a_EY,pctOnBackground.d_c,0.00808754623244566
Fix_a_a_EY,pctSamplesOffscreenL,0.9873108878039567
Fix_a_a_EY,pctSamplesOffscreenR,0.9570631791550847
Fix_a_a_EY,ARI_6_P,0.11299106139252069
Fix_a_a_EY,SCARED_P,0.008328499332888996
Fix_a_a_MO,Fix_c_d_BG,0.2996326886366012
Fix_a_a_MO,Fix_c_d_EY,0.9836001042804521
Fix_a_a_MO,Fix_c_d_MO,1.9258771357106043e-17
Fix_a_a_MO,Fix_c_a_BG,0.28525637440536394
Fix_a_a_MO,Fix_c_a_EY,0.9034032755490659
Fix_a_a_MO,Fix_c_a_MO,6.723518679897814e-14
Fix_a_a_MO,Dwell_a_d_BG,0.3064019717170016
Fix_a_a_MO,Dwell_a_d_EY,0.8675583744606353
Fix_a_a_MO,Dwell_a_d_MO,2.930850151068099e-12
Fix_a_a_MO,Dwell_a_a_BG,0.19984074910238647
Fix_a_a_MO,Dwell_a_a_EY,0.8924462345430042
Fix_a_a_MO,Dwell_a_a_MO,5.661908655594003e-19
Fix_a_a_MO,Dwell_c_d_BG,0.2266839729756712
Fix_a_a_MO,Dwell_c_d_EY,0.3346775016247173
Fix_a_a_MO,Dwell_c_d_MO,5.291546282056604e-13
Fix_a_a_MO,Dwell_c_a_BG,0.17921069389466773
Fix_a_a_MO,Dwell_c_a_EY,0.6544492396064793
Fix_a_a_MO,Dwell_c_a_MO,5.910383982110856e-08
Fix_a_a_MO,pctFirstFixa_aEY,0.8645374461335212
Fix_a_a_MO,pctFirstFixa_aMO,4.4459416214735744e-11
Fix_a_a_MO,pctFirstFixa_aBG,0.2865459946526154
Fix_a_a_MO,pctFirstFixc_aEY,0.6882150530047456
Fix_a_a_MO,pctFirstFixc_aMO,2.480357097491633e-09
Fix_a_a_MO,pctFirstFixc_aBG,0.2837669598981363
Fix_a_a_MO,pctFirstFixa_dEY,0.8349639906855156
Fix_a_a_MO,pctFirstFixa_dMO,1.518293698313354e-08
Fix_a_a_MO,pctFirstFixa_dBG,0.583050988486516
Fix_a_a_MO,pctFirstFixc_dEY,0.3253233267110116
Fix_a_a_MO,pctFirstFixc_dMO,2.9442122740544388e-06
Fix_a_a_MO,pctFirstFixc_dBG,0.3542194141245791
Fix_a_a_MO,meanRT-a_a,0.13017919452565546
Fix_a_a_MO,meanRT-c_a,0.35297541428839185
Fix_a_a_MO,meanRT-a_d,0.17416951627190974
Fix_a_a_MO,meanRT-c_d,0.2396123043632212
Fix_a_a_MO,msTotal.a_a,0.028515642893854908
Fix_a_a_MO,msTotal.a_c,0.7175964372609018
Fix_a_a_MO,msTotal.d_a,0.6661843421008969
Fix_a_a_MO,msTotal.d_c,0.7887156556395778
Fix_a_a_MO,pctOffscreen.a_a,0.8021753365670733
Fix_a_a_MO,pctOffscreen.a_c,0.8495626889824766
Fix_a_a_MO,pctOffscreen.d_a,0.6494715591911324
Fix_a_a_MO,pctOffscreen.d_c,0.5967010459784536
Fix_a_a_MO,pctOnBackground.a_a,0.522494473402897
Fix_a_a_MO,pctOnBackground.a_c,0.5150483265753028
Fix_a_a_MO,pctOnBackground.d_a,0.6327200963907752
Fix_a_a_MO,pctOnBackground.d_c,0.8156964540069226
Fix_a_a_MO,pctSamplesOffscreenL,0.6255177757313415
Fix_a_a_MO,pctSamplesOffscreenR,0.5683892536705792
Fix_a_a_MO,ARI_6_P,0.8691156076720106
Fix_a_a_MO,SCARED_P,0.9023331840870873
Fix_c_d_BG,Fix_c_d_EY,0.01061275456832889
Fix_c_d_BG,Fix_c_d_MO,0.3643793782198354
Fix_c_d_BG,Fix_c_a_BG,1.0353540567790768e-26
Fix_c_d_BG,Fix_c_a_EY,0.005274067819357451
Fix_c_d_BG,Fix_c_a_MO,0.2042526209176385
Fix_c_d_BG,Dwell_a_d_BG,1.1877319551262265e-15
Fix_c_d_BG,Dwell_a_d_EY,5.45462519266556e-05
Fix_c_d_BG,Dwell_a_d_MO,0.3152935165817671
Fix_c_d_BG,Dwell_a_a_BG,4.374517197838313e-12
Fix_c_d_BG,Dwell_a_a_EY,2.2040522194909224e-05
Fix_c_d_BG,Dwell_a_a_MO,0.3675672455101628
Fix_c_d_BG,Dwell_c_d_BG,4.594052642851849e-22
Fix_c_d_BG,Dwell_c_d_EY,0.00027840657812008043
Fix_c_d_BG,Dwell_c_d_MO,0.36412401666454236
Fix_c_d_BG,Dwell_c_a_BG,6.152037311337921e-21
Fix_c_d_BG,Dwell_c_a_EY,0.0002941975898335069
Fix_c_d_BG,Dwell_c_a_MO,0.2748578377542237
Fix_c_d_BG,pctFirstFixa_aEY,0.007130040259805943
Fix_c_d_BG,pctFirstFixa_aMO,0.38185634204927743
Fix_c_d_BG,pctFirstFixa_aBG,1.7024305083610843e-06
Fix_c_d_BG,pctFirstFixc_aEY,0.026206297502367835
Fix_c_d_BG,pctFirstFixc_aMO,0.1678339827741056
Fix_c_d_BG,pctFirstFixc_aBG,8.859019324760608e-11
Fix_c_d_BG,pctFirstFixa_dEY,0.0029156862041498748
Fix_c_d_BG,pctFirstFixa_dMO,0.20245556883091395
Fix_c_d_BG,pctFirstFixa_dBG,1.4064510742378013e-11
Fix_c_d_BG,pctFirstFixc_dEY,0.009532576682022877
Fix_c_d_BG,pctFirstFixc_dMO,0.41956770588900144
Fix_c_d_BG,pctFirstFixc_dBG,6.4889223986198604e-21
Fix_c_d_BG,meanRT-a_a,0.8491499637823751
Fix_c_d_BG,meanRT-c_a,0.9394680239716562
Fix_c_d_BG,meanRT-a_d,0.7461540707221698
Fix_c_d_BG,meanRT-c_d,0.7251330210222614
Fix_c_d_BG,msTotal.a_a,0.024549007425468738
Fix_c_d_BG,msTotal.a_c,0.40855175942322475
Fix_c_d_BG,msTotal.d_a,0.9916356924576114
Fix_c_d_BG,msTotal.d_c,0.38627328262376
Fix_c_d_BG,pctOffscreen.a_a,0.20351180187370801
Fix_c_d_BG,pctOffscreen.a_c,0.6882150530047456
Fix_c_d_BG,pctOffscreen.d_a,0.7568034036102472
Fix_c_d_BG,pctOffscreen.d_c,0.6623641848464593
Fix_c_d_BG,pctOnBackground.a_a,1.8653052664931226e-05
Fix_c_d_BG,pctOnBackground.a_c,4.633506753660195e-05
Fix_c_d_BG,pctOnBackground.d_a,0.00016599169244404873
Fix_c_d_BG,pctOnBackground.d_c,0.00020752482691837603
Fix_c_d_BG,pctSamplesOffscreenL,0.24062663141303095
Fix_c_d_BG,pctSamplesOffscreenR,0.2959003696193613
Fix_c_d_BG,ARI_6_P,0.0993297288546231
Fix_c_d_BG,SCARED_P,0.2113082507549062
Fix_c_d_EY,Fix_c_d_MO,0.7660184852367229
Fix_c_d_EY,Fix_c_a_BG,0.049624495367218496
Fix_c_d_EY,Fix_c_a_EY,1.0133557985715971e-22
Fix_c_d_EY,Fix_c_a_MO,0.4083607172651933
Fix_c_d_EY,Dwell_a_d_BG,0.0016635887756038836
Fix_c_d_EY,Dwell_a_d_EY,1.5168425268721037e-11
Fix_c_d_EY,Dwell_a_d_MO,0.26756864805934916
Fix_c_d_EY,Dwell_a_a_BG,0.004649276422750768
Fix_c_d_EY,Dwell_a_a_EY,2.8477781045347053e-10
Fix_c_d_EY,Dwell_a_a_MO,0.5634705687934896
Fix_c_d_EY,Dwell_c_d_BG,0.001888687545551528
Fix_c_d_EY,Dwell_c_d_EY,7.682663434322059e-15
Fix_c_d_EY,Dwell_c_d_MO,0.34780429218620323
Fix_c_d_EY,Dwell_c_a_BG,0.006526659512129354
Fix_c_d_EY,Dwell_c_a_EY,3.1107417248808738e-12
Fix_c_d_EY,Dwell_c_a_MO,0.13656445432944825
Fix_c_d_EY,pctFirstFixa_aEY,4.682628313318938e-10
Fix_c_d_EY,pctFirstFixa_aMO,0.341483344903746
Fix_c_d_EY,pctFirstFixa_aBG,0.00549395414484624
Fix_c_d_EY,pctFirstFixc_aEY,3.5290721335171786e-10
Fix_c_d_EY,pctFirstFixc_aMO,0.6702885142724895
Fix_c_d_EY,pctFirstFixc_aBG,0.0013906997512682668
Fix_c_d_EY,pctFirstFixa_dEY,1.752352347354247e-16
Fix_c_d_EY,pctFirstFixa_dMO,0.17819180426251774
Fix_c_d_EY,pctFirstFixa_dBG,0.001634735087590134
Fix_c_d_EY,pctFirstFixc_dEY,4.5413276980916427e-13
Fix_c_d_EY,pctFirstFixc_dMO,0.16675120950512193
Fix_c_d_EY,pctFirstFixc_dBG,0.0026845693403942028
Fix_c_d_EY,meanRT-a_a,0.03437714009780745
Fix_c_d_EY,meanRT-c_a,0.028731216910292026
Fix_c_d_EY,meanRT-a_d,0.0401192733771554
Fix_c_d_EY,meanRT-c_d,0.009980136408320593
Fix_c_d_EY,msTotal.a_a,0.0012675412291322402
Fix_c_d_EY,msTotal.a_c,0.025190561910816294
Fix_c_d_EY,msTotal.d_a,0.7298557735261629
Fix_c_d_EY,msTotal.d_c,0.7251330210222614
Fix_c_d_EY,pctOffscreen.a_a,0.5708749981358283
Fix_c_d_EY,pctOffscreen.a_c,0.7251330210222614
Fix_c_d_EY,pctOffscreen.d_a,0.8491499637823751
Fix_c_d_EY,pctOffscreen.d_c,0.5573408071515339
Fix_c_d_EY,pctOnBackground.a_a,0.01291285544475442
Fix_c_d_EY,pctOnBackground.a_c,0.022947022222480674
Fix_c_d_EY,pctOnBackground.d_a,0.04100883855776875
Fix_c_d_EY,pctOnBackground.d_c,0.005521339774387485
Fix_c_d_EY,pctSamplesOffscreenL,0.8338953227516676
Fix_c_d_EY,pctSamplesOffscreenR,0.9352977032539065
Fix_c_d_EY,ARI_6_P,0.4568220545107212
Fix_c_d_EY,SCARED_P,0.10345725918035242
Fix_c_d_MO,Fix_c_a_BG,0.4151174207819009
Fix_c_d_MO,Fix_c_a_EY,0.8424038085683792
Fix_c_d_MO,Fix_c_a_MO,1.8469875277860474e-15
Fix_c_d_MO,Dwell_a_d_BG,0.5542801336105773
Fix_c_d_MO,Dwell_a_d_EY,0.6639427522934948
Fix_c_d_MO,Dwell_a_d_MO,4.155298450858479e-13
Fix_c_d_MO,Dwell_a_a_BG,0.4233125084616216
Fix_c_d_MO,Dwell_a_a_EY,0.7049955652887959
Fix_c_d_MO,Dwell_a_a_MO,2.259998107475641e-10
Fix_c_d_MO,Dwell_c_d_BG,0.3064019717170016
Fix_c_d_MO,Dwell_c_d_EY,0.2447062021547464
Fix_c_d_MO,Dwell_c_d_MO,7.225483738019398e-27
Fix_c_d_MO,Dwell_c_a_BG,0.3443607726228431
Fix_c_d_MO,Dwell_c_a_EY,0.4486801805453868
Fix_c_d_MO,Dwell_c_a_MO,1.274728033654533e-09
Fix_c_d_MO,pctFirstFixa_aEY,0.4151174207819009
Fix_c_d_MO,pctFirstFixa_aMO,2.2661684426599926e-10
Fix_c_d_MO,pctFirstFixa_aBG,0.711263196938378
Fix_c_d_MO,pctFirstFixc_aEY,0.5698043419204091
Fix_c_d_MO,pctFirstFixc_aMO,1.5767572253464086e-08
Fix_c_d_MO,pctFirstFixc_aBG,0.4568220545107212
Fix_c_d_MO,pctFirstFixa_dEY,0.6049020192723411
Fix_c_d_MO,pctFirstFixa_dMO,9.496092508612229e-12
Fix_c_d_MO,pctFirstFixa_dBG,0.9682481650475804
Fix_c_d_MO,pctFirstFixc_dEY,0.19157519644196913
Fix_c_d_MO,pctFirstFixc_dMO,7.041037709377494e-14
Fix_c_d_MO,pctFirstFixc_dBG,0.43555372567291223
Fix_c_d_MO,meanRT-a_a,0.3398716301601921
Fix_c_d_MO,meanRT-c_a,0.5523744534758392
Fix_c_d_MO,meanRT-a_d,0.38185634204927743
Fix_c_d_MO,meanRT-c_d,0.35297541428839185
Fix_c_d_MO,msTotal.a_a,0.08685138499057095
Fix_c_d_MO,msTotal.a_c,0.35150733322081035
Fix_c_d_MO,msTotal.d_a,0.8924462345430042
Fix_c_d_MO,msTotal.d_c,0.3987267174072316
Fix_c_d_MO,pctOffscreen.a_a,0.7632318846608231
Fix_c_d_MO,pctOffscreen.a_c,0.80666663176133
Fix_c_d_MO,pctOffscreen.d_a,0.6882150530047456
Fix_c_d_MO,pctOffscreen.d_c,0.4890256398739817
Fix_c_d_MO,pctOnBackground.a_a,0.8424038085683792
Fix_c_d_MO,pctOnBackground.a_c,0.7774747076661752
Fix_c_d_MO,pctOnBackground.d_a,0.8495626889824766
Fix_c_d_MO,pctOnBackground.d_c,0.9467899467005466
Fix_c_d_MO,pctSamplesOffscreenL,0.6902709389691392
Fix_c_d_MO,pctSamplesOffscreenR,0.5683036576261028
Fix_c_d_MO,ARI_6_P,0.8946531030913836
Fix_c_d_MO,SCARED_P,0.4458790453162919
Fix_c_a_BG,Fix_c_a_EY,0.01850480182777628
Fix_c_a_BG,Fix_c_a_MO,0.2511422920697505
Fix_c_a_BG,Dwell_a_d_BG,2.397428169489531e-13
Fix_c_a_BG,Dwell_a_d_EY,0.0003832616338874993
Fix_c_a_BG,Dwell_a_d_MO,0.28525637440536394
Fix_c_a_BG,Dwell_a_a_BG,1.9525678644871086e-09
Fix_c_a_BG,Dwell_a_a_EY,0.00016609040481659282
Fix_c_a_BG,Dwell_a_a_MO,0.2837669598981363
Fix_c_a_BG,Dwell_c_d_BG,2.0683050384406208e-15
Fix_c_a_BG,Dwell_c_d_EY,0.0029962408857818206
Fix_c_a_BG,Dwell_c_d_MO,0.4228736200085942
Fix_c_a_BG,Dwell_c_a_BG,3.83161013676003e-21
Fix_c_a_BG,Dwell_c_a_EY,0.001478207556817517
Fix_c_a_BG,Dwell_c_a_MO,0.3087543343401082
Fix_c_a_BG,pctFirstFixa_aEY,0.018000268981592026
Fix_c_a_BG,pctFirstFixa_aMO,0.3064019717170016
Fix_c_a_BG,pctFirstFixa_aBG,1.6760218579114493e-05
Fix_c_a_BG,pctFirstFixc_aEY,0.02909297557269704
Fix_c_a_BG,pctFirstFixc_aMO,0.24606608674497282
Fix_c_a_BG,pctFirstFixc_aBG,2.4092261865520527e-12
Fix_c_a_BG,pctFirstFixa_dEY,0.01714895503651189
Fix_c_a_BG,pctFirstFixa_dMO,0.2635330252747646
Fix_c_a_BG,pctFirstFixa_dBG,2.919398436971272e-10
Fix_c_a_BG,pctFirstFixc_dEY,0.04474965300544613
Fix_c_a_BG,pctFirstFixc_dMO,0.4562743073456543
Fix_c_a_BG,pctFirstFixc_dBG,2.7622971931852496e-15
